coef,se,z,p,ci_low,ci_high,term,OR,OR_ci_low,OR_ci_high
0.9051174312760606,0.09486024827215722,9.541588260229389,1.406613257423425e-21,0.7191947610981045,1.0910401014540168,Intercept,2.4722222222222983,2.0527795669797886,2.9773692287097555
-0.009733384221203784,0.01707908191686091,-0.5699009038416015,0.568744911824114,-0.043207769667260476,0.023741001224852912,"C(gender, Treatment(reference='man'))[T.woman]",0.9903138318481057,0.9577123858104913,1.0240250623048115
-0.0116752832312697,0.019073870963271334,-0.6121087457156251,0.540465811577017,-0.049059383365045825,0.025708816902506426,"C(ethnicity, Treatment(reference='white'))[T.asian]",0.9883926084130685,0.9521245876577351,1.0260421388432492
-0.017491525501825225,0.022225156967249346,-0.787014711644128,0.43127325415047224,-0.0610520327083834,0.026068981704732947,"C(ethnicity, Treatment(reference='white'))[T.black]",0.9826605631849364,0.9407742874683057,1.0264117496636704
0.027470373849486345,0.029100209576781777,0.9439923027703611,0.34517358167832835,-0.029564988863573508,0.0845057365625462,"C(ethnicity, Treatment(reference='white'))[T.indian]",1.0278511633828993,0.9708677799971922,1.088179086621491
0.017622222429517408,0.02047755391757565,0.860562863145117,0.3894788468961663,-0.02251304574040796,0.057757490599442775,"C(ethnicity, Treatment(reference='white'))[T.latine]",1.0177784098990887,0.9777384817877144,1.0594580360207457
0.013694663469206395,0.022585058479191854,0.6063594425413426,0.5442760941439627,-0.030571237738740608,0.057960564677153395,"C(ethnicity, Treatment(reference='white'))[T.middle_eastern]",1.013788864900747,0.9698913367404889,1.0596732063313006
0.0058543191448019475,0.0224185055276069,0.2611377969683457,0.7939862448542563,-0.038085144276519704,0.049793782566123594,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.asian]",1.0058714891610254,0.962630974883869,1.0510543282996674
0.009733384221211092,0.03088229129246814,0.31517688014247053,0.7526273586296904,-0.050794794472101376,0.07026156291452357,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.black]",1.0097809076682545,0.9504736929778219,1.072788746311063
0.02359218203787588,0.02500166173299202,0.9436245594325356,0.3453615374565069,-0.02541017451244175,0.07259453858819351,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.indian]",1.0238726790666512,0.974909946794067,1.0752944581050219
-0.0039842305017247824,0.021978566157783336,-0.18127799935273917,0.8561493739003558,-0.047061428602811,0.03909296759936143,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.latine]",0.9960236960141043,0.9540287911346523,1.039867153109404
0.03141810048183914,0.028407149465008358,1.105992719211044,0.2687296707337741,-0.024258889373023507,0.08709509033670179,"C(gender, Treatment(reference='man'))[T.woman]:C(ethnicity, Treatment(reference='white'))[T.middle_eastern]",1.0319168586412395,0.976032992476939,1.091000418383053
